Administrative,Informational,ProductRelated,ExitRates,Revenue,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_8,TrafficType_10,TrafficType_11,TrafficType_13,TrafficType_20,TrafficType_Other,Month_Dec,Month_Mar,Month_May,Month_Nov,VisitorType_New_Visitor,is_special_day,Administrative_Duration_log,PageValues_log,Visited_Informational,ProductRelated_Duration_sqrt,has_bounce,high_exit_rate
0,0,5,0.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,4.123105625617661,0,0
0,0,2,0.1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,4.123105625617661,0,0
0,0,3,0.133333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,4.123105625617661,1,0
0,0,2,0.15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,4.123105625617661,1,0
0,0,4,0.075,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,4.123105625617661,0,0
0,0,3,0.066666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,4.123105625617661,0,0
1,5,2,0.05,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,4.68213122712422,0.0,1,4.123105625617661,1,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,4.123105625617661,0,0
0,0,4,0.15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,4.123105625617661,1,0
0,0,2,0.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,4.123105625617661,0,0
0,0,3,0.111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,4.123105625617661,1,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,0.0,0.0,0,4.123105625617661,0,0
0,0,2,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,4.123105625617661,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,4.123105625617661,0,0
0,0,3,0.166666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,4.123105625617661,1,0
0,0,3,0.066666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,4.123105625617661,0,0
2,0,3,0.05,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,3.6375861597263857,0.0,0,4.123105625617661,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,0.0,0,4.024922359499621,0,0
3,0,1,0.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,4.426043520090656,0.0,0,4.024922359499621,0,0
0,0,7,0.033333333,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,4.0,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,4.0,0,0
0,0,3,0.133333333,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,4.0,1,0
0,0,2,0.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,4.0,0,0
0,0,3,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,4.0,1,0
3,0,2,0.05,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,3.332204510175204,0.0,0,4.0,0,0
0,0,3,0.066666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,4.0,0,0
0,0,4,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,4.0,1,0
0,0,1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,3.88756166749173,0,3.9496835316262997,0,0
3,1,4,0.039583333,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3.415757532993485,0.0,0,3.903844259188627,0,0
0,0,3,0.133333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,3.8987177379235853,1,0
1,0,2,0.04,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.791759469228055,0.0,0,3.8987177379235853,0,0
2,0,2,0.066666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,3.4011973816621555,0.0,0,3.872983346207417,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.872983346207417,0,0
0,0,4,0.15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,3.872983346207417,1,0
0,0,3,0.066666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,3.872983346207417,0,0
0,0,3,0.133333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,3.872983346207417,1,0
0,0,3,0.066666667,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.872983346207417,0,0
0,0,2,0.1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.872983346207417,0,0
2,0,4,0.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.4849066497880004,0.0,0,3.872983346207417,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,3.872983346207417,0,0
1,0,2,0.066666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.9459101490553132,0.0,0,3.872983346207417,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.0,0.0,0,3.872983346207417,0,0
3,0,2,0.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,3.6635616461296463,0.0,0,3.872983346207417,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.872983346207417,0,0
0,0,3,0.066666667,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0.0,0.0,0,3.872983346207417,0,0
0,0,3,0.133333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,3.872983346207417,1,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.872983346207417,0,0
1,1,3,0.08,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.151762203259462,0.0,0,3.82099463490856,0,0
3,0,2,0.016666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,4.1588830833596715,0.0,0,3.82099463490856,0,0
2,0,2,0.05,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,4.844187086458591,0.0,0,3.788139384975162,0,0
1,0,3,0.074444444,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1.6739764335091716,0.0,0,3.785938896759957,1,0
0,0,4,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,3.7682887362833544,1,0
3,1,3,0.028571429,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3.4339872044851463,0.0,0,3.7416573867739413,0,0
0,0,4,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.7416573867739413,1,0
0,0,3,0.066666667,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.7416573867739413,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.7416573867739413,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.7416573867739413,0,0
3,1,3,0.033333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,3.6428355156125294,0.0,0,3.7416573867739413,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.7416573867739413,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.7416573867739413,0,0
0,0,1,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,3.7416573867739413,0,0
0,0,3,0.155555556,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.7416573867739413,1,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,3.7416573867739413,0,0
0,0,4,0.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.7416573867739413,0,0
0,0,5,0.16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,3.7416573867739413,1,0
0,0,3,0.133333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,3.640054944640259,1,0
3,0,2,0.008333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,4.102643365036796,0.0,0,3.6193922141707713,0,0
4,0,2,0.028571429,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,4.02535169073515,0.0,0,3.605551275463989,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.605551275463989,1,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.605551275463989,0,0
0,0,3,0.133333333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.605551275463989,1,0
0,0,1,0.05,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0.0,0.0,0,3.605551275463989,0,0
0,0,1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.605551275463989,0,0
0,0,6,0.166666667,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.605551275463989,1,0
0,0,3,0.166666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,3.605551275463989,1,0
0,0,2,0.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.605551275463989,0,0
5,0,4,0.057142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,4.007333185232471,0.0,0,3.605551275463989,1,0
0,0,4,0.133333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,3.605551275463989,1,0
0,0,3,0.133333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.605551275463989,1,0
0,1,1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.605551275463989,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.605551275463989,0,0
1,1,4,0.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,1.0986122886681098,0.0,1,3.5355339059327378,1,0
0,0,3,0.066666667,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.4641016151377544,0,0
0,0,6,0.133333333,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.4641016151377544,1,0
0,0,2,0.166666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,3.4641016151377544,1,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,3.4641016151377544,1,0
0,0,2,0.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,3.4641016151377544,0,0
0,0,2,0.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,3.4641016151377544,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.0,0.0,0,3.4641016151377544,0,0
0,0,1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.4641016151377544,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.4641016151377544,0,0
3,0,2,0.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,3.8753590210565547,0.0,0,3.4641016151377544,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0.0,0.0,0,3.4641016151377544,0,0
0,0,3,0.133333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.4641016151377544,1,0
5,0,4,0.033333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,3.4011973816621555,0.0,0,3.4641016151377544,0,0
0,0,2,0.12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,3.4641016151377544,1,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.4641016151377544,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.391164991562634,0,0
4,0,2,0.04,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,5.4608612957333165,0.0,0,3.331666249791536,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.3166247903554,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,3.3166247903554,0,0
0,0,3,0.133333333,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,3.3166247903554,1,0
0,0,1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.3166247903554,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.3166247903554,0,0
0,0,3,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.3166247903554,1,0
0,0,9,0.177777778,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.3166247903554,1,0
0,0,2,0.188888889,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.3166247903554,1,1
3,0,2,0.075,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,3.4011973816621555,0.0,0,3.3166247903554,1,0
0,0,1,0.1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.3166247903554,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.0,0.0,0,3.3166247903554,0,0
0,0,2,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,3.3166247903554,0,0
4,0,2,0.008,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0,3.8918202981106265,0.0,0,3.3166247903554,0,0
2,0,3,0.033333333,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2.0794415416798357,0.0,0,3.3166247903554,0,0
0,0,3,0.166666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,3.3166247903554,1,0
0,0,2,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.3166247903554,0,0
0,0,2,0.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,3.3166247903554,0,0
1,3,1,0.04,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0,3.349904087274605,0.0,1,3.1622776601683795,0,0
0,0,1,0.1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0.0,0.0,0,3.1622776601683795,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.0,0.0,0,3.1622776601683795,0,0
0,0,3,0.066666667,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.1622776601683795,0,0
4,0,2,0.034166667,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,3.0349529867072724,0.0,0,3.1622776601683795,1,0
3,1,2,0.033333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3.742420221041966,0.0,1,3.1622776601683795,0,0
0,0,4,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,3.1622776601683795,1,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.1622776601683795,0,0
4,0,2,0.022222222,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,3.597312260588446,0.0,0,3.082207001484488,0,0
0,0,4,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.0,1,0
0,0,2,0.066666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,3.0,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,3.0,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.0,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,3.0,0,0
0,0,2,0.05,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0.0,0.0,0,3.0,0,0
0,0,3,0.133333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,3.0,1,0
7,0,2,0.025,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,3.856510295497887,0.0,0,3.0,0,0
3,0,2,0.05,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,2.9444389791664403,0.0,0,2.8284271247461903,0,0
0,0,3,0.133333333,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.8284271247461903,1,0
3,0,1,0.033333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,3.258096538021482,0.0,0,2.8284271247461903,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.0,0.0,0,2.8284271247461903,0,0
1,0,2,0.066666667,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,5.313205979041787,0.0,0,2.8284271247461903,0,0
0,0,3,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,2.8284271247461903,0,0
3,0,2,0.033333333,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2.3978952727983707,0.0,0,2.8284271247461903,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.8284271247461903,0,0
3,0,4,0.085714286,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,5.5928509139489195,0.0,0,2.8284271247461903,1,0
2,0,1,0.066666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2.772588722239781,0.0,0,2.8284271247461903,0,0
0,0,2,0.15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,2.8284271247461903,1,0
0,0,3,0.066666667,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.8284271247461903,0,0
3,0,3,0.066666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.364371699435161,0.0,0,2.8284271247461903,1,0
2,0,2,0.04,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,5.824819469699035,0.0,0,2.8284271247461903,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,2.8284271247461903,0,0
0,0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,2.8284271247461903,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.8284271247461903,0,0
0,0,4,0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.6457513110645907,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0,2.6457513110645907,0,0
4,0,3,0.0625,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,6.225152312297863,0.0,0,2.6457513110645907,1,0
3,0,1,0.04,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,4.650143551630823,0.0,0,2.6457513110645907,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.6457513110645907,0,0
0,0,2,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,2.6457513110645907,0,0
3,0,2,0.04,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,3.4011973816621555,0.0,0,2.6457513110645907,0,0
1,0,2,0.066666667,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0,4.07753744390572,0.0,0,2.6457513110645907,0,0
0,0,4,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,2.6457513110645907,1,0
0,0,2,0.15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,2.6457513110645907,1,0
2,0,1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,3.5322256440685598,0.0,0,2.6457513110645907,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,2.6457513110645907,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,2.6457513110645907,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.6457513110645907,0,0
5,0,2,0.033333333,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,3.960813169597578,0.0,0,2.449489742783178,0,0
2,0,2,0.05,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,3.58351893845611,0.0,0,2.449489742783178,0,0
0,0,4,0.15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,2.449489742783178,1,0
0,0,4,0.15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0.0,0.0,0,2.449489742783178,1,0
0,0,3,0.133333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,2.449489742783178,1,0
3,1,3,0.083333333,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2.5649493574615367,0.0,1,2.309401076686334,1,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.23606797749979,0,0
0,0,8,0.175,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0.0,0.0,0,2.23606797749979,1,0
1,0,2,0.066666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3.1354942159291497,0.0,0,2.23606797749979,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.0,0.0,0,2.23606797749979,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.23606797749979,0,0
0,0,2,0.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,0.0,0.0,0,2.23606797749979,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.23606797749979,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.23606797749979,0,0
0,0,3,0.166666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,2.23606797749979,1,0
4,0,1,0.033333333,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,4.461299815568389,0.0,0,2.23606797749979,0,0
3,2,2,0.033333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,4.467056883858457,0.0,1,2.23606797749979,0,0
2,0,2,0.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,3.5263605246161616,0.0,0,2.23606797749979,0,0
4,0,2,0.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,5.175396153223995,0.0,0,2.23606797749979,0,0
1,0,1,0.016666667,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,1.6094379124341003,0.0,0,2.0,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,2.0,0,0
3,0,1,0.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,4.560172820057356,0.0,0,2.0,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,2.0,0,0
3,0,2,0.04,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,3.6888794541139363,0.0,0,2.0,0,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,2.0,0,0
0,0,6,0.157142857,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0.0,0.0,0,2.0,1,0
0,0,2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,2.0,0,0
0,0,4,0.175,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0.0,0.0,0,2.0,1,0
3,0,2,0.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,3.616308761279101,3.360157954130056,0,2.0,0,0
0,0,2,0.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,1.7320508075688772,0,0
0,0,10,0.16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,1.7320508075688772,1,0
0,0,2,0.15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0.0,0.0,0,1.7320508075688772,1,0
0,0,2,0.15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,1.7320508075688772,1,0
